saleDate_SK,saleDate_NK,sale_calendarYear,sale_calendarQuarter,sale_calendarMonth,sale_calendarWeek,sale_calendarDay,sale_fiscalYear,sale_fiscalQuarter,sale_fiscalMonth,sale_fiscalWeek,sale_fiscalDay
2428,2011-08-26,2011,3,08,4,26,2011,3,08,4,26
2429,2011-08-27,2011,3,08,4,27,2011,3,08,4,27
2430,2011-08-28,2011,3,08,4,28,2011,3,08,4,28
2431,2011-08-29,2011,3,08,5,29,2011,3,08,5,29
2432,2011-08-30,2011,3,08,5,30,2011,3,08,5,30
2433,2011-08-31,2011,3,08,5,31,2011,3,08,5,31
2434,2011-09-01,2011,3,09,1,01,2011,3,09,1,01
2435,2011-09-02,2011,3,09,1,02,2011,3,09,1,02
2436,2011-09-03,2011,3,09,1,03,2011,3,09,1,03
2437,2011-09-04,2011,3,09,1,04,2011,3,09,1,04
2438,2011-09-05,2011,3,09,1,05,2011,3,09,1,05
2439,2011-09-06,2011,3,09,1,06,2011,3,09,1,06
2440,2011-09-07,2011,3,09,1,07,2011,3,09,1,07
2441,2011-09-08,2011,3,09,2,08,2011,3,09,2,08
2442,2011-09-09,2011,3,09,2,09,2011,3,09,2,09
2443,2011-09-10,2011,3,09,2,10,2011,3,09,2,10
2444,2011-09-11,2011,3,09,2,11,2011,3,09,2,11
2445,2011-09-12,2011,3,09,2,12,2011,3,09,2,12
2446,2011-09-13,2011,3,09,2,13,2011,3,09,2,13
2447,2011-09-14,2011,3,09,2,14,2011,3,09,2,14
2448,2011-09-15,2011,3,09,3,15,2011,3,09,3,15
2449,2011-09-16,2011,3,09,3,16,2011,3,09,3,16
2450,2011-09-17,2011,3,09,3,17,2011,3,09,3,17
2451,2011-09-18,2011,3,09,3,18,2011,3,09,3,18
2452,2011-09-19,2011,3,09,3,19,2011,3,09,3,19
2453,2011-09-20,2011,3,09,3,20,2011,3,09,3,20
2454,2011-09-21,2011,3,09,3,21,2011,3,09,3,21
2455,2011-09-22,2011,3,09,4,22,2011,3,09,4,22
2456,2011-09-23,2011,3,09,4,23,2011,3,09,4,23
2457,2011-09-24,2011,3,09,4,24,2011,3,09,4,24
2458,2011-09-25,2011,3,09,4,25,2011,3,09,4,25
2459,2011-09-26,2011,3,09,4,26,2011,3,09,4,26
2460,2011-09-27,2011,3,09,4,27,2011,3,09,4,27
2461,2011-09-28,2011,3,09,4,28,2011,3,09,4,28
2462,2011-09-29,2011,3,09,5,29,2011,3,09,5,29
2463,2011-09-30,2011,3,09,5,30,2011,3,09,5,30
2464,2011-10-01,2011,4,10,1,01,2011,4,10,1,01
2465,2011-10-02,2011,4,10,1,02,2011,4,10,1,02
2466,2011-10-03,2011,4,10,1,03,2011,4,10,1,03
2467,2011-10-04,2011,4,10,1,04,2011,4,10,1,04
2468,2011-10-05,2011,4,10,1,05,2011,4,10,1,05
2469,2011-10-06,2011,4,10,1,06,2011,4,10,1,06
2470,2011-10-07,2011,4,10,1,07,2011,4,10,1,07
2471,2011-10-08,2011,4,10,2,08,2011,4,10,2,08
2472,2011-10-09,2011,4,10,2,09,2011,4,10,2,09
2473,2011-10-10,2011,4,10,2,10,2011,4,10,2,10
2474,2011-10-11,2011,4,10,2,11,2011,4,10,2,11
2475,2011-10-12,2011,4,10,2,12,2011,4,10,2,12
2476,2011-10-13,2011,4,10,2,13,2011,4,10,2,13
2477,2011-10-14,2011,4,10,2,14,2011,4,10,2,14
2478,2011-10-15,2011,4,10,3,15,2011,4,10,3,15
2479,2011-10-16,2011,4,10,3,16,2011,4,10,3,16
2480,2011-10-17,2011,4,10,3,17,2011,4,10,3,17
2481,2011-10-18,2011,4,10,3,18,2011,4,10,3,18
2482,2011-10-19,2011,4,10,3,19,2011,4,10,3,19
2483,2011-10-20,2011,4,10,3,20,2011,4,10,3,20
2484,2011-10-21,2011,4,10,3,21,2011,4,10,3,21
2485,2011-10-22,2011,4,10,4,22,2011,4,10,4,22
2486,2011-10-23,2011,4,10,4,23,2011,4,10,4,23
2487,2011-10-24,2011,4,10,4,24,2011,4,10,4,24
2488,2011-10-25,2011,4,10,4,25,2011,4,10,4,25
2489,2011-10-26,2011,4,10,4,26,2011,4,10,4,26
2490,2011-10-27,2011,4,10,4,27,2011,4,10,4,27
2491,2011-10-28,2011,4,10,4,28,2011,4,10,4,28
2492,2011-10-29,2011,4,10,5,29,2011,4,10,5,29
2493,2011-10-30,2011,4,10,5,30,2011,4,10,5,30
2494,2011-10-31,2011,4,10,5,31,2011,4,10,5,31
2495,,,,,,,,,,,
